,Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2023,553143.3369,947671.4662,17924.13,309059.6424,883249.6966,5786.34,3878.49,233420.2311,414773.6901,204469.356,611705.493,128601.5031,1401511.44,361406.4888,165531.7797,198127.3202,14620.41,8660.19,7983.99,24174.15,1158016.097,347425.2233,438159.0045,29805.93,377230.6541,25845.33,7515.48,7259.49,908075.0854,157441.3095,285161.8665,1077714.346,16455.81,20551.65,24381.84,159899.8899,3057.39,237092.7748,1303846.842,252323.2213,652649.886,226478.7,7621.74,183567.8208,20754.51,141673.9758,1015852.819,493672.6612
7/17/2023,281412.8741,447198.0555,17924.13,484949.0335,316526.4379,5786.34,3878.49,366176.7417,348076.4133,402197.964,890433.684,279452.4012,811401.36,805082.5608,161438.0166,158168.1365,14620.41,8660.19,7983.99,444151.658,390627.2329,17107.86,951903.0026,1160315.049,687821.1041,25845.33,7515.48,7259.49,27105.96,18155.97,168589.5213,20667.57,181013.91,20551.65,348904.1304,16682.82,3057.39,13910.4,21585.27,15958.32,358554.567,22647.87,7621.74,16074.24,282400.2667,12099.15,394035.8146,573662.709
7/18/2023,163816.675,1111974.772,18555,849138.576,25960,5990,4015,20635,207722.85,279120,530601,465410.05,229080,665396.4,16175,18415,15135,8965,8265,521095.575,339388.4975,17710,597345.665,2958562.53,660524.9035,26755,7780,57501.81909,1494252.635,262218.4425,18670,1465932.965,323665,268543.6875,288240.8,174024.4087,3165,14400,1869142.145,16520,362833.5,23445,7890,16640,211146.3727,12525,287331.1425,2516500
7/19/2023,18425,823453.5876,153045.351,1267336.851,786821.64,71917.00622,4015,20635,19615,427984,211078.5,15355,763600,306271.6,140269.6,18415,15135,118965.55,69899.44565,25025,1303845.335,17710,319503.555,1504613.22,1392940.376,26755,65797.6633,61985.5236,2250636.704,214638.9,302680.1124,155713.3235,204420,289482.5425,389200.8,368720.3649,3165,148781.8267,2875052.715,170685.7964,2544005,23445,7890,329638.4,307345.6751,218890.04,20595,1602031.582
7/20/2023,18425,418926.2395,1519851.183,1865870.292,729917.32,5990,4015,20635,19615,211666,7043050.5,1019418.45,1909000,11760414,629676.575,18415,15135,8965,8265,1251250,1984577.27,17710,1892717.05,318793.86,1215174.728,1599146.35,37903201.26,7515,662171.8616,18795,18670,403059.5834,579190,2516787.823,260729.2,17270,3165,134608.2336,540670.8707,274611.7948,2414719.5,23445,7890,16640,172833.182,12525,1722755.274,801890.2745
7/21/2023,374174.9,565631.9265,3672229.328,870660.6865,748426.8,5990,99610.9455,20635,342870.2,265164,1233550.5,898728.15,324530,1548437.2,2216541.125,1329776.614,15135,366910.555,8265,483382.9,650589.3225,1058587.091,1633910.46,30855,644199.6465,346209.7,7780,148841.857,599090.5404,354079.005,708841.4498,468367.3823,1277625,4848112.96,25240,910055.0101,3165,331417.9109,514273.1402,861438.5388,7915609,211005,7890,504358.4,21485,1104193.047,20595,474083.435
7/22/2023,930978.4,388770.0706,2241609.14,849138.576,410453.56,70139.40184,24525.226,20635,802841.95,216318,468633,214202.25,400890,423979.6,825911.675,1416266.345,15135,8965,81225.26277,177627.45,1020841.673,1104004.563,786659.86,566898.915,353305.733,26755,62585.15581,73854.54927,1608242.204,199112.3505,641314.1826,967841.0407,289595,1670957.648,25240,174024.4087,25460.41364,1095910.072,985831.1516,1367448.452,5897087,234450,7890,364249.6,21485,267413.0035,537183.504,550897.081
7/23/2023,1344545.95,594701.3868,521712.7905,787717.0575,1723536.32,5990,4015,318191.7,1100793.8,202362,402792,143569.25,477250,23080,401301.75,1302137.541,107458.5,8965,8265,315865.55,435906.5425,1151370.49,748270.145,983194.575,236720.6955,26755,7780,7515,569840.5158,18795,310351.2177,897832.5336,34070,21275,25240,17270,3165,299845.6229,230870.1332,26164.7064,2656608.5,23445,7890,151756.8,21485,12525,1051607.474,378466.501
7/24/2023,468713.575,524880.3468,18555,628845.402,711875.12,5990,4015,475017.7,673775.25,23260,271110,255200.1,229080,23080,16175,298545.8215,15135,8965,8265,459784.325,588610.1325,1004433.807,261525.95,30855,22345,167486.3,7780,7515,28060,180144.4365,157897.4773,21395,17035,21275,25240,153554.4279,3165,14400,22345,146885.928,475437,23445,7890,16640,21485,12525,498326.9175,25165
7/25/2023,437621.019,695600.1247,19148.76,735480.1119,1487876.217,6181.68,4143.48,466154.5548,502220.8908,784941.264,19984.68,15846.36,19700.88,521388.2784,16692.6,271858.1258,15619.32,9251.88,8529.48,25825.8,24484.2,150750.773,21924.84,2228073.614,1165175.395,323326.6836,8028.96,7755.48,28957.92,19396.44,130085.4737,1319775.377,17580.12,21955.8,345652.7136,162484.375,3266.28,93076.12244,321723.0935,17048.64,43039.56,24195.24,8142.48,191301.4272,350578.3167,155189.4595,21254.04,25970.28
7/26/2023,156832.4208,569433.2339,19148.76,968584.5118,1306422.67,6181.68,4143.48,162909.198,175504.0356,302454.432,299770.2,226761.4116,1182052.8,636908.2944,16692.6,19004.28,15619.32,9251.88,8529.48,524470.3464,688424.6998,18276.72,875151.9134,1695669.355,373851.6745,172845.8616,8028.96,7755.48,1608229.314,19396.44,19267.44,22079.64,17580.12,21955.8,290171.1552,17822.64,3266.28,14860.8,23060.04,17048.64,43039.56,24195.24,92987.1216,17172.48,407382.5834,12925.8,208876.2035,1427238.29
7/27/2023,142947.5619,970186.4423,19779.63,591499.0808,1190729.334,86883.36747,4279.99,190713.2097,185886.2551,1150495.424,20643.09,16368.43,406998.8,1230164,17242.55,192919.6208,237168.477,9556.69,8810.49,26676.65,410017.7893,18878.86,22647.17,32891.43,23819.77,28520.83,8293.48,8010.99,1985928.039,333049.6178,19902.22,1436755.379,18159.31,22679.15,366188.4824,270029.275,30758.87792,15350.4,1365215.954,17610.32,1524893.279,649801.62,424977.8707,17738.24,390365.3611,13351.65,21954.27,26825.89
7/28/2023,126134.8231,284684.559,19779.63,928124.2918,548098.5682,6385.34,4279.99,347771.1471,393936.6756,456230.944,20643.09,16368.43,1831494.6,1337926.366,17242.55,19630.39,16133.91,9556.69,8810.49,788561.774,296140.679,18878.86,1144316.206,1380288.86,2357092.486,28520.83,8293.48,8010.99,906616.4021,497074.0001,19902.22,1214523.335,599257.23,22679.15,211210.844,18409.82,3373.89,15350.4,1309052.645,17610.32,44457.53,24992.37,242481.6342,146340.48,22903.01,13351.65,792838.9434,773382.3609
7/29/2023,674670.0675,1127443.528,3042437.414,905181.722,460014.2633,6385.34,84769.48194,414421.7844,446419.7465,391763.528,1428501.828,988653.172,1790794.72,1721491.502,324832.3995,764193.4153,868004.358,542017.23,310310.2736,2231475.096,2049944.789,1082030.722,7717204.355,32891.43,332321.5212,273229.5514,210973.8096,242809.0614,1732485.947,1223009.167,414416.2189,343004.9359,1325629.63,22679.15,26905.84,1523878.889,254086.9059,1218362.055,686715.9466,816824.0512,635742.679,24992.37,8410.74,17738.24,568217.6775,13351.65,270268.0408,26825.89
7/30/2023,22037.2581,1574887.723,940695.4672,591499.0808,2571187.224,136329.18,245305.0589,573679.4128,1659594.158,411599.656,2390469.822,2266700.186,1444845.74,24603.28,2884644.13,1432508.08,93576.678,194077.2605,2051865.279,2901485.837,747605.1133,2186908.452,1367979.657,32891.43,562108.4604,28520.83,156240.5513,515372.9824,29911.96,293874.2633,424919.1558,22807.07,1416426.18,535191.6534,26905.84,632377.004,61989.52586,977223.9312,23819.77,94917.51156,2574090.987,24992.37,106160.3603,822699.5712,22903.01,357080.2354,921302.1588,1428534.977
7/31/2023,2299220.595,1185365.107,1355250.799,928124.2918,2517749.966,84735.82438,126517.7884,1135040.556,5312290.435,24795.16,1459466.463,1075405.851,20349.94,1795301.342,2624488.536,2322233.913,1928002.245,503599.3362,161877.8614,204129.7258,25290.85,2755332.048,1367979.657,32891.43,1132839.677,28520.83,221803.1322,255272.4955,29911.96,622656.326,1437171.663,22807.07,871646.88,22679.15,26905.84,373865.334,26469.94846,1325149.416,23819.77,5621812.543,3014220.534,24992.37,8410.74,1153162.982,22903.01,849981.2318,21954.27,26825.89
11/15/2023,521273.467,57921.57865,419086.8445,69407.26,55346.72,12770.68,8559.98,528365.7782,328280.563,49590.32,41286.18,32736.86,40699.88,49206.56,34485.1,1050002.079,32267.82,19113.38,17620.98,53353.3,50581.7,1751326.144,45294.34,65782.86,47639.54,57041.66,16586.96,16021.98,59823.92,40070.94,678438.0843,45614.14,36318.62,45358.3,53811.68,36819.64,6747.78,417736.385,47639.54,35220.64,10518651.6,49984.74,16821.48,35476.48,45806.02,26703.3,43908.54,53651.78
11/16/2023,1024595.014,57921.57865,39559.26,898296.5218,517381.1386,12770.68,8559.98,1119202.781,1146681.916,49590.32,1189041.984,32736.86,5290984.4,4383812.43,34485.1,2157638.982,32267.82,19113.38,17620.98,53353.3,1001821.15,2304814.296,3993103.72,65782.86,4155982.954,57041.66,16586.96,16021.98,59823.92,40070.94,39804.44,45614.14,36318.62,2572523.199,53811.68,36819.64,6747.78,30700.8,47639.54,35220.64,1991697.344,49984.74,16821.48,35476.48,45806.02,26703.3,985584.2614,53651.78
11/17/2023,3251575.828,57921.57865,3379341.874,69407.26,55346.72,12770.68,8559.98,4399382,3389444.539,49590.32,3794199.942,4930825.853,2075693.88,3003568.422,2915094.473,6778507.154,32267.82,19113.38,17620.98,3542232.294,50581.7,2403699.499,4297708.157,65782.86,47639.54,57041.66,16586.96,16021.98,59823.92,40070.94,528219.6663,45614.14,1525382.04,3525260.683,53811.68,36819.64,6747.78,1225444.395,47639.54,2570191.336,6695304.018,49984.74,16821.48,35476.48,45806.02,26703.3,43908.54,53651.78
11/18/2023,11126379.85,57921.57865,2856637.459,69407.26,55346.72,931927.6662,2424550.991,6488648.512,12237964.84,49590.32,41286.18,32736.86,40699.88,49206.56,969617.5567,6568269.603,535645.812,2971002.901,1086979.3,53353.3,50581.7,9284710.946,571705.1595,65782.86,47639.54,57041.66,490315.8487,3105009.976,59823.92,1905725.821,4859500.92,45614.14,36318.62,699452.201,53811.68,2603541.712,492412.5335,5413111.36,47639.54,3673173.929,6908700.162,49984.74,638661.1312,3401839.667,45806.02,1422005.587,43908.54,53651.78
11/19/2023,39282.1,454684.3924,39559.26,4705930.22,55346.72,12770.68,8559.98,2521285.824,787873.3512,49590.32,619292.7,517569.7566,406998.8,49206.56,34485.1,39260.78,32267.82,19113.38,17620.98,609294.686,50581.7,37757.72,45294.34,65782.86,47639.54,57041.66,16586.96,138936.5863,736460.0939,403782.8411,466086.7307,45614.14,508460.68,45358.3,53811.68,380423.1457,6747.78,761678.8044,47639.54,35220.64,88915.06,49984.74,16821.48,35476.48,45806.02,269080.8334,380757.2955,53651.78
11/20/2023,39282.1,57921.57865,641338.679,558339.7623,55346.72,122403.1877,490610.1177,43993.82,41819.18,49590.32,41286.18,32736.86,40699.88,740066.6624,34485.1,2273964.747,32267.82,609047.8537,17620.98,53353.3,50581.7,37757.72,45294.34,65782.86,632195.7516,57041.66,16586.96,689396.0626,922518.946,587748.5266,39804.44,45614.14,36318.62,1722114.04,53811.68,36819.64,57067.88643,30700.8,47639.54,35220.64,7753393.232,49984.74,16821.48,507668.4288,45806.02,26703.3,43908.54,53651.78
11/21/2023,652986.3483,57921.57865,2440280.204,1903292.824,55346.72,12770.68,8559.98,613713.789,583377.561,49590.32,1688604.762,298560.1632,1424495.8,3003568.422,34485.1,797303.9942,32267.82,19113.38,17620.98,53353.3,622686.0179,476595.3104,2542054.244,65782.86,2484173.341,57041.66,16586.96,16021.98,59823.92,40070.94,39804.44,45614.14,36318.62,2711219.809,53811.68,36819.64,6747.78,30700.8,47639.54,35220.64,6286294.742,49984.74,16821.48,35476.48,45806.02,26703.3,644037.2922,53651.78
11/22/2023,831015.7367,58845.28112,533339.1012,785365.2257,56229.36,12974.34,8696.49,2936488.437,2791336.113,50381.16,41944.59,33258.93,41348.94,49991.28,296291.4179,1149927.073,32782.41,19418.19,17901.99,54204.15,51388.35,1133929.737,46016.67,66831.93,48399.27,57951.33,16851.48,16277.49,60777.96,40709.97,550244.0841,46341.57,295182.48,46081.65,54669.84,37406.82,6855.39,1126384.333,48399.27,360567.3461,1788593.994,50781.87,17089.74,36042.24,46536.51,27129.15,44608.77,54507.39
11/23/2023,831015.7367,58845.28112,40190.13,5538243.233,56229.36,12974.34,101830.68,1003411.955,884560.3938,50381.16,3401706.249,867392.8944,1819353.36,1717200.468,327507.6474,39886.89,32782.41,19418.19,17901.99,1100777.878,51388.35,38359.86,2779590.935,66831.93,2954397.919,57951.33,16851.48,190599.9018,60777.96,303798.1511,40439.22,46341.57,442773.72,1396711.771,54669.84,293476.2537,6855.39,518477.6979,48399.27,247709.551,840097.179,50781.87,17089.74,268875.1104,46536.51,27129.15,928870.5742,54507.39
11/24/2023,231868.6755,58845.28112,2073826.784,890064.6059,56229.36,134051.8021,1217020.727,885416.0721,1922070.712,50381.16,1178642.979,581366.0964,41348.94,49991.28,2007998.856,1404836.209,32782.41,1962324.609,180392.775,54204.15,51388.35,2221784.295,1360252.765,66831.93,48399.27,57951.33,16851.48,983233.1889,60777.96,254974.6841,1256756.196,46341.57,922445.25,1115014.644,54669.84,1105757.577,6855.39,1071389.71,48399.27,2870028.68,4516651.5,50781.87,9499605.415,3014933.376,46536.51,1656022.913,44608.77,54507.39
11/25/2023,646997.4126,58845.28112,40190.13,2483542.916,56229.36,12974.34,8696.49,1784240.767,1922070.712,50381.16,41944.59,33258.93,41348.94,1405754.794,35035.05,585048.9365,32782.41,19418.19,17901.99,54204.15,51388.35,38359.86,46016.67,66831.93,48399.27,57951.33,16851.48,16277.49,60777.96,40709.97,497825.4811,46341.57,36897.81,452872.0235,54669.84,37406.82,6855.39,1044907.641,48399.27,35782.32,1580828.025,50781.87,17089.74,36042.24,46536.51,27129.15,44608.77,54507.39
11/26/2023,524603.97,59768.98359,583948.4871,1024545.567,57112,13178,8833,45397,43153,51172,289700.4,233764.52,335984,342738,35585,1139108.072,33297,19723,18183,55055,441428.7735,1095497.281,357646.828,67881,323697.2673,58861,17116,16533,61732,41349,41074,47069,37477,448611.8835,55528,37994,6963,31680,471174.459,271216.3731,3853542,51579,17358,36608,47267,27555,45309,55363
11/27/2023,594567.38,59768.98359,40821,71621,57112,13178,8833,833942.89,1097812.32,51172,408988.8,33781,335984,50776,35585,40513,33297,19723,18183,55055,52195,38962,46739,67881,49159,58861,17116,16533,61732,41349,424379.4966,47069,37477,46805,55528,1940024.183,6963,464671.9757,49159,36344,1000085.9,51579,17358,36608,47267,27555,45309,55363
11/28/2023,388527.975,59768.98359,40821,2013774.819,57112,13178,8833,518433.74,468641.58,51172,42603,33781,41998,50776,35585,40513,33297,19723,18183,55055,52195,313424.3543,46739,67881,49159,58861,17116,16533,61732,41349,41074,47069,37477,46805,55528,37994,6963,31680,49159,36344,1000085.9,51579,17358,36608,47267,27555,45309,55363
11/29/2023,41124.6,60638.35063,41414.76,72662.76,57942.72,13369.68,8961.48,46057.32,43780.68,51916.32,43222.68,34272.36,42608.88,650113.7472,36102.6,41102.28,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,68868.36,1176947.546,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,47485.8,56335.68,38546.64,7064.28,32140.8,49874.04,36872.64,93085.56,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
11/30/2023,41124.6,60638.35063,41414.76,2315420.646,57942.72,13369.68,8961.48,46057.32,43780.68,51916.32,43222.68,34272.36,42608.88,51514.56,36102.6,41102.28,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,68868.36,49874.04,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,47485.8,1707534.461,38546.64,7064.28,32140.8,49874.04,36872.64,958781.268,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/1/2023,41124.6,60638.35063,301416.6233,72662.76,57942.72,13369.68,8961.48,46057.32,43780.68,51916.32,43222.68,34272.36,42608.88,394086.384,36102.6,339019.8259,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,68868.36,49874.04,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,401601.6563,56335.68,38546.64,7064.28,32140.8,49874.04,36872.64,2969429.364,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/2/2023,41124.6,60638.35063,41414.76,72662.76,57942.72,13369.68,8961.48,46057.32,43780.68,51916.32,43222.68,34272.36,42608.88,51514.56,36102.6,347614.3126,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,68868.36,49874.04,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,503059.8166,56335.68,38546.64,7064.28,32140.8,49874.04,36872.64,1582454.52,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/3/2023,835158.3768,60638.35063,207073.8,72662.76,57942.72,13369.68,8961.48,500182.4952,958359.0852,51916.32,1184301.432,34272.36,42608.88,424995.12,36102.6,41102.28,33781.32,122220.347,18447.48,55855.8,52954.2,39528.72,569310.593,68868.36,354010.9233,59717.16,17364.96,16773.48,62629.92,41950.44,303285.7404,47753.64,38022.12,1207967.523,56335.68,38546.64,7064.28,265105.045,49874.04,248948.21,2680864.128,52329.24,17610.48,284124.672,47954.52,27955.8,45968.04,56168.28
12/4/2023,446695.4052,60638.35063,472956.5592,1895277.302,336647.2032,13369.68,88069.84085,626840.1252,552512.1816,51916.32,354425.976,34272.36,42608.88,2983723.315,382470.9444,545443.6965,33781.32,222870.0434,18447.48,55855.8,52954.2,474588.9275,466032.3595,68868.36,140350.536,59717.16,17364.96,107718.1312,62629.92,41950.44,1431413.256,47753.64,38022.12,411777.8633,56335.68,38546.64,7064.28,367047.5567,49874.04,390626.1671,1992030.984,52329.24,17610.48,446057.1648,47954.52,184080.2292,45968.04,56168.28
12/5/2023,299304.8388,60638.35063,407007.6954,894514.907,443377.6934,13369.68,8961.48,1033986.834,867295.2708,51916.32,306881.028,34272.36,42608.88,51514.56,36102.6,41102.28,33781.32,20009.88,18447.48,55855.8,52954.2,302458.3492,569310.593,68868.36,490142.1155,59717.16,17364.96,16773.48,62629.92,41950.44,525995.9804,47753.64,38022.12,556030.2265,56335.68,38546.64,7064.28,367047.5567,49874.04,208940.2895,1033249.716,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/6/2023,41124.6,60638.35063,41414.76,72662.76,57942.72,13369.68,8961.48,1467846.788,1360703.534,51916.32,43222.68,34272.36,42608.88,51514.56,36102.6,41102.28,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,68868.36,49874.04,59717.16,129585.6268,16773.48,62629.92,697342.1641,310972.1917,47753.64,38022.12,47485.8,56335.68,38546.64,7064.28,777694.9797,49874.04,36872.64,940164.156,52329.24,315562.1911,37140.48,47954.52,27955.8,45968.04,56168.28
12/7/2023,41124.6,60638.35063,41414.76,503022.4887,57942.72,13369.68,8961.48,46057.32,43780.68,669720.528,43222.68,34272.36,42608.88,284875.5168,36102.6,41102.28,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,2425612.508,391286.7808,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,47485.8,56335.68,38546.64,7064.28,32140.8,49874.04,36872.64,586439.028,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/8/2023,41124.6,60638.35063,41414.76,4164622.492,57942.72,13369.68,8961.48,46057.32,43780.68,51916.32,43222.68,34272.36,42608.88,365753.376,36102.6,41102.28,33781.32,20009.88,18447.48,55855.8,52954.2,39528.72,47418.84,68868.36,49874.04,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,646125.0349,56335.68,38546.64,7064.28,32140.8,312370.9527,36872.64,1172878.056,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/9/2023,41124.6,60638.35063,638640.4481,829808.7192,57942.72,13369.68,8961.48,46057.32,43780.68,51916.32,665629.272,237164.7312,255653.28,51514.56,529552.9368,314498.2056,33781.32,20009.88,18447.48,55855.8,52954.2,247576.2791,695539.5451,68868.36,297119.6059,59717.16,17364.96,16773.48,62629.92,41950.44,41671.44,47753.64,38022.12,345601.6524,56335.68,38546.64,7064.28,32140.8,49874.04,431757.2283,3276611.712,52329.24,17610.48,37140.48,47954.52,27955.8,45968.04,56168.28
12/10/2023,41751.05,61562.0531,42045.63,73769.63,58825.36,13573.34,9097.99,1348059.375,44447.59,52707.16,43881.09,34794.43,43257.94,52299.28,36652.55,41728.39,34295.91,20314.69,117300.228,56706.65,53760.85,40130.86,48141.17,69917.43,50633.77,60626.83,17629.48,17028.99,63583.96,42589.47,357795.6837,48481.07,38601.31,48209.15,57193.84,39133.82,7171.89,466782.0422,50633.77,37434.32,94503.53,53126.37,17878.74,37706.24,48685.01,28381.65,46668.27,57023.89
